dstport,protocol,tag
3,emcon,SV_1
2,ipx-in-ip,SV_5
5,nsfnet-igp,SV_4
4,ipv6-nonxt,SV_5
3,reserved,SV_1
4,ipip,SV_2
1,cpnx,SV_4
1,mobility header,SV_3
3,isis over ipv4,SV_5
2,stp,SV_5
3,idpr,SV_5
3,hopopt,SV_5
2,visa,SV_1
1,aggfrag,SV_3
5,sat-expak,SV_5
3,vines,SV_1
3,qnx,SV_4
2,igmp,SV_2
3,pup,SV_3
5,udplite,SV_5
5,ospfigp,SV_5
5,scps,SV_4
2,idpr-cmtp,SV_3
5,il,SV_1
5,egp,SV_1
2,st,SV_3
1,dsr,SV_2
1,iso-ip,SV_3
2,ippc,SV_4
3,xns-idp,SV_3
4,smp,SV_1
2,esp,SV_3
5,ifmp,SV_2
4,iplt,SV_1
5,micp (deprecated),SV_5
4,wesp,SV_2
4,narp,SV_2
3,st,SV_5
1,swipe (deprecated),SV_5
2,idrp,SV_2
5,ippc,SV_5
2,ax.25,SV_1
4,igmp,SV_3
1,l2tp,SV_4
5,3pc,SV_1
2,ipv6-nonxt,SV_2
2,swipe (deprecated),SV_4
2,tp++,SV_4
4,trunk-1,SV_5
5,srp,SV_1
3,pim,SV_1
5,eigrp,SV_3
2,rsvp-e2e-ignore,SV_5
2,i-nlsp,SV_5
5,sat-expak,SV_5
5,irtp,SV_1
2,a/n,SV_4
3,egp,SV_2
2,sun-nd,SV_2
1,wb-mon,SV_2
2,crtp,SV_4
3,tp++,SV_2
2,rdp,SV_2
4,sun-nd,SV_2
1,merit-inp,SV_2
4,micp (deprecated),SV_5
1,ipip,SV_2
1,xnet,SV_1
1,anylocalnetwork,SV_5
3,xns-idp,SV_4
2,bbn-rcc-mon,SV_3
3,ipv6-route,SV_2
4,idrp,SV_3
1,sat-mon,SV_2
4,udp,SV_5
1,wesp,SV_1
1,micp (deprecated),SV_5
1,rohc,SV_2
2,prm,SV_3
3,ethernet,SV_1
2,srp,SV_3
2,swipe (deprecated),SV_1
1,tcp,SV_4
3,sat-mon,SV_5
3,ospfigp,SV_2
5,pvp,SV_2
1,ipv6-opts,SV_2
5,il,SV_2
1,ggp,SV_5
3,wb-expak,SV_5
3,ifmp,SV_4
4,eigrp,SV_4
4,ipv6-opts,SV_1
3,pup,SV_1
4,ddx,SV_1
2,anyprivencscheme,SV_1
5,nsfnet-igp,SV_4
2,nvp-ii,SV_3
2,3pc,SV_2
1,wb-expak,SV_4
1,ipv6-nonxt,SV_4
5,aggfrag,SV_1
1,chaos,SV_5
2,netblt,SV_1
4,encap,SV_3
1,leaf-1,SV_3
3,qnx,SV_4
4,br-sat-mon,SV_3
4,scps,SV_2
1,esp,SV_4
5,iso-ip,SV_3
3,hopopt,SV_4
4,sscopmce,SV_1
4,esp,SV_1
5,hip,SV_2
1,ggp,SV_5
3,mtp,SV_4
1,iptm,SV_4
1,bbn-rcc-mon,SV_3
4,wb-expak,SV_1
3,ippc,SV_5
3,ddp,SV_2
1,idpr,SV_3
5,secure-vmtp,SV_5
2,nvp-ii,SV_5
5,nsfnet-igp,SV_2
2,mtp,SV_5
1,vrrp,SV_4
2,ax.25,SV_4
2,wsn,SV_5
4,shim6,SV_1
3,xns-idp,SV_5
5,pipe,SV_1
5,crudp,SV_3
3,icmp,SV_4
5,l2tp,SV_4
3,st,SV_5
2,sps,SV_5
2,sps,SV_4
1,scps,SV_1
4,cphb,SV_2
4,ethernet,SV_5
2,bna,SV_5
3,chaos,SV_5
4,smp,SV_3
5,gmtp,SV_1
5,ptp,SV_4
1,st,SV_4
3,idpr-cmtp,SV_1
4,iptm,SV_3
4,iso-ip,SV_3
3,smp,SV_1
4,idpr-cmtp,SV_3
2,stp,SV_4
3,mfe-nsp,SV_5
5,vmtp,SV_1
4,merit-inp,SV_3
2,secure-vmtp,SV_3
2,idpr,SV_2
1,aggfrag,SV_1
5,sprite-rpc,SV_4
4,leaf-1,SV_3
4,cphb,SV_4
1,reserved,SV_3
4,ptp,SV_2
5,xtp,SV_2
4,eigrp,SV_1
3,stp,SV_3
3,vrrp,SV_1
1,qnx,SV_3
4,prm,SV_2
2,iptm,SV_3
4,hip,SV_4
3,kryptolan,SV_3
5,compaq-peer,SV_3
2,bna,SV_5
4,rsvp-e2e-ignore,SV_2
4,ifmp,SV_2
1,ipv6-icmp,SV_5
2,sat-mon,SV_3
5,idpr,SV_1
2,egp,SV_4
3,ddx,SV_5
4,sprite-rpc,SV_5
4,shim6,SV_5
1,pgm,SV_5
3,isis over ipv4,SV_5
2,tp++,SV_4
1,ipv6-frag,SV_1
2,iptm,SV_1
4,ddx,SV_4
3,a/n,SV_3
2,hopopt,SV_1
4,icmp,SV_4
5,reserved,SV_3
2,eigrp,SV_5
3,wb-expak,SV_3
1,iptm,SV_2
1,ddx,SV_2
3,cbt,SV_5
1,ipx-in-ip,SV_3
2,compaq-peer,SV_3
3,min-ipv4,SV_4
4,iatp,SV_4
3,pgm,SV_4
1,ipv6,SV_4
1,dgp,SV_5
1,visa,SV_3
2,prm,SV_3
5,pvp,SV_3
1,prm,SV_5
4,a/n,SV_1
4,min-ipv4,SV_5
1,ipcomp,SV_5
3,compaq-peer,SV_4
3,il,SV_2
2,pipe,SV_1
5,sm (deprecated),SV_5
5,xtp,SV_5
5,dgp,SV_3
1,ddp,SV_3
5,igmp,SV_4
2,sm (deprecated),SV_3
4,idrp,SV_1
3,skip,SV_2
2,3pc,SV_2
3,secure-vmtp,SV_2
1,irtp,SV_4
2,leaf-2,SV_5
4,reserved,SV_2
1,ipv6-route,SV_1
4,a/n,SV_1
5,trunk-2,SV_3
3,igmp,SV_2
2,sprite-rpc,SV_5
1,manet,SV_3
1,ipip,SV_4
1,gre,SV_4
5,vmtp,SV_1
2,xnet,SV_2
2,leaf-2,SV_4
5,anydfs,SV_2
4,esp,SV_1
2,nsh,SV_3
4,tp++,SV_2
4,reserved,SV_1
5,ipv4,SV_3
5,shim6,SV_4
3,l2tp,SV_2
3,mfe-nsp,SV_5
2,ax.25,SV_2
2,ethernet,SV_5
5,sps,SV_5
5,compaq-peer,SV_2
1,cftp,SV_1
5,visa,SV_2
5,ax.25,SV_1
3,ipcomp,SV_1
4,tp++,SV_1
2,dgp,SV_4
2,scps,SV_5
4,trunk-1,SV_1
1,st,SV_1
3,mpls-in-ip,SV_1
2,pnni,SV_1
2,xns-idp,SV_2
5,tlsp,SV_1
5,mpls-in-ip,SV_4
1,shim6,SV_2
1,etherip,SV_3
2,st,SV_3
2,vmtp,SV_4
4,igp,SV_5
3,sat-expak,SV_2
4,trunk-1,SV_4
1,vrrp,SV_4
4,bbn-rcc-mon,SV_2
1,hmp,SV_5
3,visa,SV_2
5,pim,SV_5
5,ipv6-route,SV_1
3,argus (deprecated),SV_4
1,netblt,SV_3
4,aggfrag,SV_4
1,udplite,SV_1
4,ippc,SV_2
5,chaos,SV_2
4,vines,SV_1
2,pnni,SV_1
2,ipip,SV_1
3,eigrp,SV_5
4,chaos,SV_4
4,anydfs,SV_1
1,mpls-in-ip,SV_1
5,trunk-1,SV_4
4,etherip,SV_5
3,irtp,SV_4
5,fc,SV_1
5,rohc,SV_4
1,leaf-2,SV_3
3,nsfnet-igp,SV_5
2,pvp,SV_4
2,pnni,SV_4
3,pgm,SV_5
1,mux,SV_1
3,chaos,SV_1
3,st,SV_2
3,trunk-1,SV_5
4,srp,SV_5
3,idpr-cmtp,SV_4
2,ipv6-frag,SV_2
2,igmp,SV_2
1,snp,SV_5
2,egp,SV_2
5,st,SV_5
2,bbn-rcc-mon,SV_5
3,st,SV_5
5,leaf-1,SV_5
2,chaos,SV_2
3,ippc,SV_1
1,gre,SV_4
2,ethernet,SV_3
3,netblt,SV_5
3,xtp,SV_2
5,chaos,SV_4
2,aggfrag,SV_4
4,reserved,SV_2
2,dccp,SV_1
2,uti,SV_1
3,anylocalnetwork,SV_5
4,pup,SV_3
2,anyprivencscheme,SV_2
3,smp,SV_4
3,sm (deprecated),SV_1
5,anyprivencscheme,SV_1
5,anydfs,SV_1
4,dccp,SV_4
1,xns-idp,SV_2
2,sdrp,SV_5
2,narp,SV_3
4,ipip,SV_2
3,iatp,SV_1
4,il,SV_4
4,iso-ip,SV_4
3,idpr,SV_4
3,iplt,SV_1
5,sun-nd,SV_2
5,rsvp-e2e-ignore,SV_4
5,sps,SV_2
5,crtp,SV_5
1,narp,SV_3
1,sm (deprecated),SV_4
4,pvp,SV_4
5,emcon,SV_2
1,dccp,SV_1
3,dcn-meas,SV_1
2,vrrp,SV_3
2,ipv6-frag,SV_5
4,udplite,SV_2
5,fire,SV_5
1,ifmp,SV_5
3,iso-tp4,SV_3
2,smp,SV_3
1,narp,SV_2
4,uti,SV_2
2,irtp,SV_5
2,rohc,SV_3
1,ipcv,SV_5
4,rvd,SV_3
5,cpnx,SV_4
2,mpls-in-ip,SV_1
2,igp,SV_2
5,stp,SV_5
2,smp,SV_3
4,nvp-ii,SV_5
4,isis over ipv4,SV_5
1,rsvp,SV_3
1,pim,SV_2
5,gmtp,SV_3
4,encap,SV_3
2,igmp,SV_4
2,il,SV_3
1,narp,SV_3
4,wsn,SV_4
3,leaf-1,SV_3
5,sscopmce,SV_5
1,idpr,SV_3
3,dcn-meas,SV_5
1,st,SV_1
4,xtp,SV_1
4,argus (deprecated),SV_1
4,sctp,SV_1
5,nvp-ii,SV_5
4,mpls-in-ip,SV_2
2,rohc,SV_5
3,tp++,SV_5
5,prm,SV_2
1,snp,SV_5
3,ipv4,SV_4
1,dgp,SV_4
3,sps,SV_4
2,sps,SV_2
1,pnni,SV_2
3,trunk-1,SV_2
2,pipe,SV_1
4,crtp,SV_1
2,iso-ip,SV_3
3,ipv4,SV_1
2,trunk-2,SV_3
4,cftp,SV_5
2,nvp-ii,SV_4
2,anydfs,SV_5
2,sdrp,SV_4
2,secure-vmtp,SV_4
4,anydfs,SV_5
2,rsvp-e2e-ignore,SV_1
5,nsh,SV_1
1,bbn-rcc-mon,SV_4
1,rohc,SV_5
4,egp,SV_2
4,il,SV_5
3,mfe-nsp,SV_3
4,min-ipv4,SV_4
2,prm,SV_3
1,anydfs,SV_4
5,ddx,SV_4
4,ippc,SV_4
3,ippc,SV_3
2,sat-mon,SV_2
2,tcp,SV_4
5,pup,SV_3
5,sprite-rpc,SV_2
5,uti,SV_2
5,aggfrag,SV_5
4,nsfnet-igp,SV_4
5,igp,SV_3
5,scps,SV_5
3,bna,SV_5
3,cftp,SV_2
1,st,SV_1
2,any0hopprotocol,SV_2
2,nvp-ii,SV_5
2,mfe-nsp,SV_5
3,isis over ipv4,SV_3
1,nvp-ii,SV_3
1,rohc,SV_5
5,rdp,SV_2
5,encap,SV_3
1,ethernet,SV_5
2,ipv4,SV_3
2,shim6,SV_1
1,skip,SV_4
4,ipv6-route,SV_5
1,irtp,SV_3
1,compaq-peer,SV_4
1,hmp,SV_5
1,ptp,SV_4
5,bna,SV_4
1,ipcomp,SV_3
4,wb-mon,SV_3
2,shim6,SV_1
1,st,SV_3
5,iso-tp4,SV_3
5,rsvp,SV_1
1,ddx,SV_1
5,br-sat-mon,SV_4
1,mtp,SV_1
2,ipcv,SV_5
1,nvp-ii,SV_2
3,manet,SV_3
5,icmp,SV_2
1,mtp,SV_2
3,crudp,SV_1
5,rsvp,SV_2
4,igp,SV_5
2,cbt,SV_1
2,i-nlsp,SV_3
1,pvp,SV_5
1,sat-expak,SV_5
3,swipe (deprecated),SV_1
1,dgp,SV_1
4,rohc,SV_1
3,pnni,SV_5
5,rdp,SV_5
4,ah,SV_3
1,mux,SV_1
3,ah,SV_1
3,sctp,SV_2
1,isis over ipv4,SV_4
4,udp,SV_4
2,ippc,SV_3
2,iso-tp4,SV_4
4,rdp,SV_4
5,mpls-in-ip,SV_2
1,udp,SV_4
5,srp,SV_4
5,esp,SV_2
4,anydfs,SV_2
4,compaq-peer,SV_3
5,scps,SV_5
4,mtp,SV_5
4,idpr,SV_1
3,wsn,SV_4
5,sun-nd,SV_5
5,hopopt,SV_4
3,iso-ip,SV_1
5,rdp,SV_4
3,cphb,SV_1
4,sps,SV_1
4,rvd,SV_2
3,ipv6-nonxt,SV_4
2,narp,SV_5
5,dccp,SV_4
3,ax.25,SV_3
2,aris,SV_3
1,swipe (deprecated),SV_3
5,fc,SV_2
1,br-sat-mon,SV_4
5,rvd,SV_4
4,ah,SV_3
1,iptm,SV_5
1,encap,SV_1
1,snp,SV_2
4,rohc,SV_2
4,pgm,SV_2
3,tcp,SV_4
1,pup,SV_2
1,i-nlsp,SV_5
2,manet,SV_4
1,crudp,SV_5
5,srp,SV_1
1,hopopt,SV_5
1,ax.25,SV_4
3,scc-sp,SV_4
5,compaq-peer,SV_1
5,ipv6-icmp,SV_3
4,qnx,SV_2
4,xnet,SV_5
2,udplite,SV_3
5,ipv6-icmp,SV_4
1,anylocalnetwork,SV_1
5,cphb,SV_1
1,anylocalnetwork,SV_2
4,rsvp-e2e-ignore,SV_1
5,sctp,SV_2
1,ipv6-opts,SV_5
2,dccp,SV_4
3,igp,SV_1
5,3pc,SV_5
4,ah,SV_5
2,merit-inp,SV_1
1,pvp,SV_1
1,bbn-rcc-mon,SV_4
3,isis over ipv4,SV_1
4,ax.25,SV_1
5,argus (deprecated),SV_3
2,manet,SV_2
4,xtp,SV_2
5,ipcv,SV_1
1,udplite,SV_1
2,udplite,SV_2
3,cphb,SV_3
2,wb-mon,SV_3
2,vines,SV_5
2,sps,SV_5
1,swipe (deprecated),SV_5
3,ipv4,SV_1
2,a/n,SV_1
5,nsh,SV_4
2,xns-idp,SV_4
3,argus (deprecated),SV_5
2,iplt,SV_1
3,idrp,SV_4
3,gmtp,SV_4
5,tp++,SV_2
5,mtp,SV_3
2,ddp,SV_1
4,i-nlsp,SV_4
3,nvp-ii,SV_2
2,ifmp,SV_1
3,anylocalnetwork,SV_4
1,hopopt,SV_4
5,wb-expak,SV_3
2,leaf-1,SV_5
5,anydfs,SV_2
4,ax.25,SV_2
5,hip,SV_1
4,nvp-ii,SV_1
1,mtp,SV_5
2,ipv6-icmp,SV_3
2,ddp,SV_1
1,iplt,SV_4
5,ippc,SV_2
1,wesp,SV_2
4,ax.25,SV_4
2,idpr-cmtp,SV_4
1,gre,SV_2
2,ah,SV_4
3,iplt,SV_3
1,chaos,SV_1
1,pup,SV_4
2,egp,SV_2
2,ptp,SV_2
3,ippc,SV_1
4,leaf-1,SV_3
2,dsr,SV_1
4,scps,SV_3
2,mobility header,SV_5
3,smp,SV_2
1,leaf-1,SV_1
4,xtp,SV_3
1,pnni,SV_5
3,pim,SV_3
1,tcf,SV_4
4,netblt,SV_2
1,ipv6-icmp,SV_1
4,ipv6-icmp,SV_2
4,sat-expak,SV_2
1,sps,SV_3
4,iplt,SV_4
4,xnet,SV_4
2,3pc,SV_3
5,idpr-cmtp,SV_1
4,smp,SV_2
4,wesp,SV_2
1,kryptolan,SV_1
2,a/n,SV_5
2,xns-idp,SV_4
5,aris,SV_5
2,wesp,SV_3
2,skip,SV_3
3,ggp,SV_2
5,tcp,SV_5
1,ippc,SV_4
3,rsvp,SV_2
1,anylocalnetwork,SV_2
2,narp,SV_1
5,srp,SV_4
1,snp,SV_2
1,larp,SV_5
4,netblt,SV_1
4,sprite-rpc,SV_2
5,igp,SV_1
1,isis over ipv4,SV_4
3,pup,SV_3
4,qnx,SV_1
5,trunk-2,SV_4
2,egp,SV_3
1,compaq-peer,SV_1
3,stp,SV_4
5,iso-ip,SV_4
3,stp,SV_3
4,ptp,SV_4
2,idpr,SV_5
5,any0hopprotocol,SV_4
2,micp (deprecated),SV_2
3,smp,SV_4
5,stp,SV_5
1,vmtp,SV_1
5,ipv6-nonxt,SV_3
2,stp,SV_3
1,st,SV_1
3,udplite,SV_4
4,tp++,SV_5
3,ddp,SV_1
2,dccp,SV_5
4,pipe,SV_5
4,nsfnet-igp,SV_4
5,visa,SV_3
4,manet,SV_5
1,ipv6-frag,SV_5
5,idpr,SV_5
5,manet,SV_3
5,crtp,SV_3
3,anyprivencscheme,SV_2
1,hip,SV_1
1,a/n,SV_2
4,uti,SV_1
2,crudp,SV_2
4,rsvp,SV_2
5,ipv6-icmp,SV_5
3,gre,SV_5
3,srp,SV_3
2,bbn-rcc-mon,SV_1
1,stp,SV_5
1,dccp,SV_2
5,swipe (deprecated),SV_1
2,vrrp,SV_4
2,wsn,SV_5
3,rsvp-e2e-ignore,SV_1
5,rohc,SV_2
4,mobility header,SV_4
3,etherip,SV_3
2,sps,SV_2
5,sun-nd,SV_2
4,trunk-2,SV_5
5,dcn-meas,SV_1
5,sat-mon,SV_1
4,merit-inp,SV_1
3,pvp,SV_1
1,3pc,SV_1
5,ddx,SV_5
5,cbt,SV_4
2,egp,SV_3
5,ipv6-route,SV_5
4,chaos,SV_2
3,anyprivencscheme,SV_4
2,tlsp,SV_3
3,idrp,SV_2
3,iso-tp4,SV_2
5,leaf-2,SV_5
4,ipx-in-ip,SV_3
1,vmtp,SV_1
5,xnet,SV_4
2,scps,SV_3
4,igp,SV_4
3,leaf-2,SV_4
1,ipv6,SV_2
5,wsn,SV_3
5,pgm,SV_2
1,rdp,SV_2
5,ipip,SV_3
3,ipv4,SV_2
3,pim,SV_1
3,udplite,SV_2
1,nvp-ii,SV_1
2,leaf-2,SV_5
2,esp,SV_1
5,reserved,SV_2
3,swipe (deprecated),SV_3
1,ax.25,SV_2
3,eigrp,SV_1
4,cphb,SV_1
5,dcn-meas,SV_1
2,nsh,SV_4
4,reserved,SV_4
4,mobility header,SV_2
5,anydfs,SV_3
3,i-nlsp,SV_1
5,ipv4,SV_5
4,emcon,SV_4
5,ax.25,SV_3
4,srp,SV_4
3,cpnx,SV_4
1,rdp,SV_3
1,leaf-1,SV_4
3,prm,SV_4
1,il,SV_2
1,sat-expak,SV_2
2,iso-ip,SV_1
3,pnni,SV_2
4,visa,SV_3
3,eigrp,SV_2
2,wb-mon,SV_2
1,dcn-meas,SV_1
5,vmtp,SV_2
1,uti,SV_4
3,aris,SV_1
4,dsr,SV_3
3,dgp,SV_3
2,br-sat-mon,SV_4
3,cbt,SV_4
2,nvp-ii,SV_3
5,encap,SV_1
4,scc-sp,SV_5
2,cbt,SV_2
1,scc-sp,SV_3
3,ipv6-icmp,SV_2
1,mux,SV_1
4,manet,SV_3
4,srp,SV_5
2,rohc,SV_1
5,vines,SV_5
3,scc-sp,SV_3
4,vrrp,SV_1
5,micp (deprecated),SV_3
4,rvd,SV_4
4,ospfigp,SV_4
2,compaq-peer,SV_2
5,vines,SV_4
4,ipv6-icmp,SV_2
3,ethernet,SV_5
1,ifmp,SV_4
5,smp,SV_5
4,tp++,SV_3
3,l2tp,SV_5
5,gre,SV_5
2,ipv6-icmp,SV_5
3,crudp,SV_3
5,qnx,SV_3
3,sat-expak,SV_2
5,scc-sp,SV_5
5,egp,SV_2
4,ipcomp,SV_1
4,smp,SV_2
2,ospfigp,SV_1
5,micp (deprecated),SV_2
4,bna,SV_1
3,wesp,SV_4
5,pgm,SV_2
3,idrp,SV_3
3,sm (deprecated),SV_5
5,trunk-1,SV_5
5,iso-tp4,SV_1
1,pup,SV_1
2,iptm,SV_4
2,emcon,SV_3
2,ipx-in-ip,SV_1
2,ipv6-icmp,SV_5
2,i-nlsp,SV_3
5,sscopmce,SV_3
1,ax.25,SV_3
4,gre,SV_3
5,hmp,SV_3
2,cftp,SV_5
5,ddp,SV_5
3,sun-nd,SV_3
1,icmp,SV_1
2,mux,SV_4
5,cftp,SV_1
1,igmp,SV_2
4,idrp,SV_3
2,sdrp,SV_5
1,merit-inp,SV_2
2,idpr,SV_2
2,rdp,SV_3
5,cbt,SV_4
4,3pc,SV_1
3,hopopt,SV_4
1,ah,SV_3
4,mtp,SV_5
5,encap,SV_3
1,sun-nd,SV_4
5,i-nlsp,SV_2
1,vines,SV_2
4,sm (deprecated),SV_3
3,aris,SV_2
1,ddp,SV_1
2,sun-nd,SV_2
5,larp,SV_5
3,hip,SV_4
5,rsvp,SV_2
4,etherip,SV_4
3,manet,SV_3
3,secure-vmtp,SV_1
1,a/n,SV_5
5,scps,SV_1
2,ddp,SV_4
3,pvp,SV_3
3,sat-expak,SV_2
5,sat-mon,SV_2
3,ospfigp,SV_5
2,ipip,SV_4
1,hopopt,SV_2
2,ipv4,SV_5
5,udplite,SV_5
2,dsr,SV_4
3,nsh,SV_1
3,emcon,SV_3
4,trunk-1,SV_5
5,pim,SV_3
3,dsr,SV_5
3,pnni,SV_3
2,aris,SV_5
5,manet,SV_1
1,anyhostprotocol,SV_3
5,leaf-2,SV_1
1,dsr,SV_3
2,i-nlsp,SV_4
3,xnet,SV_5
4,st,SV_3
3,smp,SV_5
2,sat-expak,SV_1
5,l2tp,SV_1
2,fc,SV_5
4,cbt,SV_3
2,rsvp,SV_5
3,sctp,SV_4
4,iso-ip,SV_2
1,icmp,SV_2
5,iplt,SV_4
1,ipx-in-ip,SV_5
1,crudp,SV_2
4,mtp,SV_5
2,sctp,SV_3
1,hmp,SV_2
1,fire,SV_5
1,srp,SV_3
1,bna,SV_4
4,encap,SV_1
3,swipe (deprecated),SV_3
4,pnni,SV_1
1,fire,SV_2
3,bbn-rcc-mon,SV_4
4,sm (deprecated),SV_5
4,aris,SV_4
5,compaq-peer,SV_5
3,igmp,SV_3
2,pup,SV_5
4,sctp,SV_5
2,bna,SV_3
3,crtp,SV_5
2,esp,SV_4
2,micp (deprecated),SV_1
3,a/n,SV_3
1,anylocalnetwork,SV_5
4,rsvp-e2e-ignore,SV_5
2,any0hopprotocol,SV_1
3,skip,SV_3
5,iso-ip,SV_1
3,dcn-meas,SV_3
5,ipv6-nonxt,SV_5
2,gmtp,SV_5
3,nsfnet-igp,SV_5
3,esp,SV_3
5,idpr-cmtp,SV_2
4,micp (deprecated),SV_2
3,xtp,SV_3
4,hip,SV_4
5,esp,SV_2
4,st,SV_2
4,kryptolan,SV_4
4,ippc,SV_2
4,iptm,SV_1
2,narp,SV_3
2,nvp-ii,SV_5
2,dgp,SV_2
5,qnx,SV_5
4,compaq-peer,SV_3
4,tlsp,SV_1
3,netblt,SV_2
1,esp,SV_2
3,egp,SV_5
1,il,SV_3
2,3pc,SV_2
2,eigrp,SV_3
3,prm,SV_3
2,iplt,SV_3
2,ipv6-icmp,SV_4
1,wesp,SV_1
1,swipe (deprecated),SV_3
2,aggfrag,SV_1
3,reserved,SV_3
5,ippc,SV_2
5,gmtp,SV_3
4,wesp,SV_4
4,ipip,SV_1
1,uti,SV_5
2,sat-mon,SV_5
5,hip,SV_5
1,kryptolan,SV_3
3,ipcomp,SV_5
5,encap,SV_2
2,rohc,SV_1
4,skip,SV_4
4,nsh,SV_3
4,igp,SV_3
4,ipv6-nonxt,SV_5
2,encap,SV_4
3,cpnx,SV_2
4,cphb,SV_3
1,aris,SV_3
2,sat-mon,SV_1
2,pgm,SV_2
5,chaos,SV_1
3,iptm,SV_2
5,hmp,SV_1
2,esp,SV_4
1,xtp,SV_2
4,ipv6-frag,SV_2
4,aggfrag,SV_2
2,eigrp,SV_4
5,argus (deprecated),SV_3
2,udplite,SV_5
2,trunk-1,SV_1
1,fire,SV_5
4,scc-sp,SV_5
5,3pc,SV_4
3,emcon,SV_4
3,ipv6-nonxt,SV_4
4,esp,SV_5
5,bna,SV_3
4,gmtp,SV_3
4,sm (deprecated),SV_4
4,hmp,SV_1
2,ddx,SV_3
1,pgm,SV_3
3,skip,SV_3
2,crudp,SV_3
3,ipv6-nonxt,SV_2
1,sat-expak,SV_4
1,hopopt,SV_1
1,pim,SV_4
5,anylocalnetwork,SV_5
4,anylocalnetwork,SV_5
1,ipv6-icmp,SV_1
2,prm,SV_4
1,argus (deprecated),SV_3
1,ethernet,SV_5
4,pup,SV_1
1,anylocalnetwork,SV_2
2,ipv6-frag,SV_2
4,cphb,SV_2
2,tcf,SV_1
1,ipv6-opts,SV_1
2,dccp,SV_2
3,dccp,SV_5
2,crtp,SV_1
1,rvd,SV_1
4,rsvp,SV_4
2,pup,SV_5
1,anydfs,SV_4
4,visa,SV_4
1,eigrp,SV_1
4,icmp,SV_3
2,ippc,SV_5
1,netblt,SV_3
4,rsvp-e2e-ignore,SV_1
5,larp,SV_1
3,trunk-1,SV_3
3,iptm,SV_1
4,nsfnet-igp,SV_3
3,visa,SV_3
3,iso-ip,SV_3
1,ipcomp,SV_5
3,ipv6-frag,SV_5
2,mfe-nsp,SV_4
5,dgp,SV_1
2,fc,SV_2
5,irtp,SV_3
5,ipcv,SV_1
2,anyhostprotocol,SV_4
1,ddx,SV_2
1,leaf-1,SV_1
1,mfe-nsp,SV_5
4,idrp,SV_3
1,min-ipv4,SV_1
4,dccp,SV_1
1,aris,SV_4
4,nvp-ii,SV_3
4,ddx,SV_5
4,any0hopprotocol,SV_2
3,cphb,SV_2
4,st,SV_5
5,nsfnet-igp,SV_3
1,gre,SV_5
4,sprite-rpc,SV_4
2,shim6,SV_3
1,sctp,SV_4
2,pgm,SV_2
1,hip,SV_3
3,pgm,SV_4
2,sctp,SV_5
1,iso-tp4,SV_1
5,secure-vmtp,SV_5
3,narp,SV_5
5,pipe,SV_2
4,skip,SV_5
4,ptp,SV_5
4,mtp,SV_2
1,crudp,SV_2
2,ipv6-icmp,SV_3
5,mtp,SV_5
2,cbt,SV_4
3,3pc,SV_2
1,udp,SV_4
2,tcf,SV_3
5,cftp,SV_3
5,icmp,SV_3
4,crtp,SV_2
5,vines,SV_1
2,ggp,SV_2
3,ipip,SV_4
2,encap,SV_3
5,rohc,SV_5
5,micp (deprecated),SV_2
5,udp,SV_2
3,ah,SV_3
2,ipv6-nonxt,SV_2
5,irtp,SV_1
2,shim6,SV_5
2,ax.25,SV_1
2,sps,SV_2
4,iso-ip,SV_2
5,cphb,SV_3
3,netblt,SV_3
4,larp,SV_5
3,snp,SV_4
5,sun-nd,SV_1
3,ddp,SV_4
2,vines,SV_4
4,sat-mon,SV_3
1,wsn,SV_4
1,sun-nd,SV_4
2,nsh,SV_5
1,sat-expak,SV_1
3,sprite-rpc,SV_1
5,skip,SV_2
1,vines,SV_2
2,sps,SV_2
5,sat-mon,SV_5
2,anydfs,SV_2
1,ipv6-route,SV_5
3,srp,SV_5
4,encap,SV_5
2,shim6,SV_2
5,anylocalnetwork,SV_2
1,vines,SV_4
3,ippc,SV_2
2,ipv6-nonxt,SV_2
4,pim,SV_1
4,sdrp,SV_2
1,wesp,SV_1
5,visa,SV_1
4,tcf,SV_5
1,l2tp,SV_1
1,bbn-rcc-mon,SV_5
2,stp,SV_1
5,egp,SV_5
5,cbt,SV_4
4,nvp-ii,SV_4
4,ipx-in-ip,SV_4
1,ddx,SV_5
1,vmtp,SV_4
2,wesp,SV_2
4,idpr,SV_1
4,isis over ipv4,SV_3
3,wb-expak,SV_4
4,crtp,SV_4
1,cphb,SV_5
1,idpr-cmtp,SV_4
1,sat-expak,SV_3
5,ethernet,SV_5
4,ah,SV_5
5,sdrp,SV_1
2,igp,SV_4
2,esp,SV_3
2,eigrp,SV_1
3,mobility header,SV_1
3,srp,SV_5
5,reserved,SV_3
3,ipx-in-ip,SV_5
1,ipcv,SV_4
2,cftp,SV_2
3,udplite,SV_4
4,ospfigp,SV_2
3,merit-inp,SV_4
2,anyhostprotocol,SV_5
5,cpnx,SV_1
4,smp,SV_4
5,pup,SV_5
5,narp,SV_2
3,idpr-cmtp,SV_2
4,chaos,SV_2
3,irtp,SV_4
3,ipv6,SV_1
3,ipv6-nonxt,SV_1
1,il,SV_4
1,iplt,SV_2
5,nsh,SV_2
5,ipip,SV_3
3,larp,SV_1
2,ipv4,SV_2
4,fc,SV_3
2,sprite-rpc,SV_5
2,etherip,SV_1
4,ipv6-icmp,SV_1
3,compaq-peer,SV_2
3,ah,SV_3
